Track.num,Date,Flag.num,Insolation,Air.temp,Species,Sex,Behaviour,Duration.between.flags,Duration.on.flags,Step_Distance,Turning_angle,Year,Location,Quality
619,180,6,NA,18.3,MB,F,N,4,138.1,3.291373362,50.83979961,2018,RE,Nrich
619,180,7,NA,18.9,MB,F,N,0.3,160.1,0.41664312,21.82860578,2018,RE,Nrich
619,180,8,NA,18.9,MB,F,N,0.4,17,0.412386758,32.65504455,2018,RE,Nrich
619,180,9,NA,18.9,MB,F,N,6.8,16.5,4.257429697,290.3997985,2018,RE,Nrich
620,180,1,NA,18.9,MB,M,R,NA,0.6,NA,NA,2018,RE,Nrich
620,180,2,NA,18.9,MB,M,F,15,NA,2.893536154,NA,2018,RE,Nrich
620,180,3,NA,18.9,MB,M,F,15,NA,2.109784804,79.52227241,2018,RE,Nrich
620,180,4,NA,18.9,MB,M,F,15,NA,3.127576929,274.0073957,2018,RE,Nrich
620,180,5,NA,18.9,MB,M,F,15,NA,3.381052073,56.39691955,2018,RE,Nrich
620,180,6,NA,18.9,MB,M,F,15,NA,3.500431018,46.00239821,2018,RE,Nrich
620,180,7,NA,18.9,MB,M,F,15,NA,1.889358332,20.80110116,2018,RE,Nrich
620,180,8,NA,18.9,MB,M,F,15,NA,3.195330971,319.8360981,2018,RE,Nrich
620,180,9,NA,18.9,MB,M,F,15,NA,6.605210744,41.29902627,2018,RE,Nrich
620,180,10,NA,18.9,MB,M,F,15,NA,2.535450003,106.1643778,2018,RE,Nrich
620,180,11,NA,18.9,MB,M,R,14,5.5,3.516308006,53.69784917,2018,RE,Nrich
620,180,12,NA,18.9,MB,M,R,6.5,10,1.112578,260.8974171,2018,RE,Nrich
620,180,12,NA,18.9,MB,M,B,NA,1.4,NA,NA,2018,RE,Nrich
620,180,13,NA,18.9,MB,M,R,5.7,0.9,0.7788046,NA,2018,RE,Nrich
620,180,13,NA,18.9,MB,M,B,NA,1.3,NA,NA,2018,RE,Nrich
620,180,14,NA,18.9,MB,M,R,3.2,3.8,0.340920325,NA,2018,RE,Nrich
620,180,15,NA,18.9,MB,M,F,15,NA,4.724716223,294.3123197,2018,RE,Nrich
621,183,1,NA,18.9,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
621,183,2,NA,18.9,MB,M,F,15,NA,10.86068062,NA,2018,RE,Npoor
621,183,3,NA,18.9,MB,M,F,15,NA,10.63750219,76.24497041,2018,RE,Npoor
621,183,4,NA,18.9,MB,M,R,8,16.1,5.904983462,338.4456245,2018,RE,Npoor
621,183,5,NA,18.9,MB,M,F,15,NA,14.69845426,93.77097779,2018,RE,Npoor
621,183,6,NA,18.9,MB,M,R,9.5,1.9,10.51611999,71.98271231,2018,RE,Npoor
621,183,7,NA,18.9,MB,M,R,6.5,1,4.546961386,359.6297012,2018,RE,Npoor
621,183,7,NA,18.9,MB,M,B,NA,3.3,NA,NA,2018,RE,Npoor
621,183,8,NA,18.9,MB,M,R,6,2.9,4.124384889,NA,2018,RE,Npoor
621,183,8,NA,18.9,MB,M,B,NA,0.5,NA,NA,2018,RE,Npoor
621,183,9,NA,18.9,MB,M,R,13.3,49.7,6.188225884,NA,2018,RE,Npoor
621,183,10,NA,18.9,MB,M,F,15,NA,5.713421405,343.287733,2018,RE,Npoor
621,183,11,NA,20.2,MB,M,R,5,12.5,2.961175458,42.23617171,2018,RE,Npoor
621,183,12,NA,20.2,MB,M,F,15,NA,8.118710047,252.8868707,2018,RE,Npoor
621,183,13,NA,20.2,MB,M,F,15,NA,12.11049945,41.84494498,2018,RE,Npoor
621,183,14,NA,20.2,MB,M,F,15,NA,6.198078386,27.28594639,2018,RE,Npoor
622,183,1,NA,20.2,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
622,183,2,NA,20.2,MB,M,F,16.3,NA,11.18803688,NA,2018,RE,Npoor
622,183,3,NA,20.2,MB,M,F,15,NA,8.860378381,102.0786974,2018,RE,Npoor
622,183,4,NA,20.2,MB,M,R,0.2,9.2,0.340920325,218.4261122,2018,RE,Npoor
622,183,5,NA,20.2,MB,M,R,3,2.3,0.304813164,54.8656175,2018,RE,Npoor
622,183,6,NA,20.2,MB,M,R,7,4.4,15.17179717,132.6873458,2018,RE,Npoor
622,183,7,NA,20.2,MB,M,F,15,NA,11.91524783,20.09665812,2018,RE,Npoor
622,183,8,NA,20.2,MB,M,R,2.8,3.2,0.48161637,210.2326937,2018,RE,Npoor
622,183,9,NA,20.2,MB,M,F,15,NA,6.600711249,121.7242654,2018,RE,Npoor
622,183,10,NA,20.2,MB,M,R,4.6,9.8,1.122735202,318.6280983,2018,RE,Npoor
622,183,11,NA,20.2,MB,M,F,15,NA,7.713240691,35.69387892,2018,RE,Npoor
622,183,12,NA,20.2,MB,M,F,15,NA,10.34094327,90.29125117,2018,RE,Npoor
622,183,13,NA,20.2,MB,M,F,15,NA,5.060010977,206.3865453,2018,RE,Npoor
622,183,14,NA,20.2,MB,M,R,12.9,1.7,9.872022341,66.89388511,2018,RE,Npoor
622,183,15,NA,20.2,MB,M,F,15,NA,5.914532084,257.4147889,2018,RE,Npoor
623,183,1,NA,20.2,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
623,183,2,NA,20.2,MB,M,F,15,NA,10.975416,NA,2018,RE,Npoor
623,183,3,NA,20.2,MB,M,F,15,NA,12.67734304,16.06243429,2018,RE,Npoor
623,183,4,NA,20.2,MB,M,F,15,NA,7.888429328,4.959293259,2018,RE,Npoor
623,183,5,NA,20.2,MB,M,F,15,NA,4.999665565,263.4906304,2018,RE,Npoor
623,183,6,NA,20.2,MB,M,F,15,NA,6.051555375,52.9364985,2018,RE,Npoor
623,183,7,NA,20.2,MB,M,R,3.9,4.2,1.85949326,1.101512006,2018,RE,Npoor
623,183,8,NA,20.2,MB,M,R,8.9,3,3.877128555,356.0673773,2018,RE,Npoor
624,183,1,NA,20.2,MB,F,R,NA,274.2,NA,NA,2018,RE,Nrich
624,183,2,NA,20.2,MB,F,R,6,320.3,1.121212625,NA,2018,RE,Nrich
625,183,1,NA,20.2,MB,M,R,NA,1.7,NA,NA,2018,RE,Nrich
625,183,2,NA,20.2,MB,M,F,15,NA,4.057741271,NA,2018,RE,Nrich
625,183,3,NA,20.2,MB,M,R,9.4,5.3,1.731025484,18.46787915,2018,RE,Nrich
625,183,4,NA,20.2,MB,M,R,14.1,63.6,5.487337651,106.1435374,2018,RE,Nrich
625,183,5,NA,20.2,MB,M,F,15,NA,1.431849968,119.4015911,2018,RE,Nrich
625,183,6,NA,20.2,MB,M,F,15,NA,1.218540407,32.39723102,2018,RE,Nrich
625,183,7,NA,20.2,MB,M,R,6,10.3,1.300570418,87.95563873,2018,RE,Nrich
625,183,8,NA,20.2,MB,M,R,8.4,27.8,2.171154392,346.5520763,2018,RE,Nrich
625,183,8,NA,20.2,MB,M,R,NA,1.6,NA,NA,2018,RE,Nrich
625,183,9,NA,20.2,MB,M,F,15,NA,3.770131372,NA,2018,RE,Nrich
625,183,10,NA,20.2,MB,M,F,15,NA,2.834829734,68.15049115,2018,RE,Nrich
625,183,11,NA,18.9,MB,M,F,15,NA,2.55808058,29.90710204,2018,RE,Nrich
625,183,12,NA,18.9,MB,M,R,3,3.1,1.704948085,352.0580544,2018,RE,Nrich
625,183,13,NA,18.9,MB,M,F,15,NA,0.412386758,334.6250092,2018,RE,Nrich
625,183,14,NA,18.9,MB,M,R,10.8,3.4,6.073937678,112.745594,2018,RE,Nrich
625,183,15,NA,18.9,MB,M,F,4.7,NA,3.224740554,289.6239722,2018,RE,Nrich
626,183,1,NA,18.9,MB,F,N,NA,21.5,NA,NA,2018,RE,Nrich
626,183,2,NA,18.9,MB,F,R,8.9,7.1,20.38701016,NA,2018,RE,Nrich
626,183,3,NA,18.9,MB,F,N,9.7,26.8,4.244234179,15.97830135,2018,RE,Nrich
626,183,3,NA,18.9,MB,F,N,NA,11,NA,NA,2018,RE,Nrich
626,183,4,NA,18.9,MB,F,F,15,NA,19.22898538,NA,2018,RE,Nrich
626,183,5,NA,18.9,MB,F,R,13.9,28.2,24.71880589,344.6018535,2018,RE,Nrich
626,183,6,NA,18.9,MB,F,R,9.2,4.1,4.561950922,39.52943592,2018,RE,Nrich
627,183,1,NA,18.9,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
627,183,2,NA,18.9,MB,M,F,15,NA,14.86739087,NA,2018,RE,Npoor
627,183,3,NA,18.9,MB,M,F,15,NA,10.86002494,339.8126523,2018,RE,Npoor
627,183,4,NA,18.9,MB,M,F,15,NA,7.556433508,314.9912489,2018,RE,Npoor
627,183,5,NA,18.9,MB,M,F,15,NA,7.730964606,282.3679602,2018,RE,Npoor
627,183,6,NA,18.9,MB,M,R,7.8,0.9,4.311972262,18.5542872,2018,RE,Npoor
627,183,7,NA,18.9,MB,M,R,11.5,1.8,8.822495026,26.70681437,2018,RE,Npoor
627,183,8,NA,18.9,MB,M,F,15,NA,7.344492127,71.89928214,2018,RE,Npoor
627,183,9,NA,18.9,MB,M,F,15,NA,8.680778001,13.8682246,2018,RE,Npoor
627,183,10,NA,18.9,MB,M,R,9.6,9.6,7.701923362,46.71825389,2018,RE,Npoor
627,183,11,NA,18.9,MB,M,R,7.5,17.7,0.634790634,302.453199,2018,RE,Npoor
627,183,12,NA,18.9,MB,M,R,9.6,12.6,2.402554552,20.76887989,2018,RE,Npoor
627,183,13,NA,18.9,MB,M,F,15,NA,7.332260809,109.4536772,2018,RE,Npoor
627,183,14,NA,18.9,MB,M,F,15,NA,3.778716664,211.7664029,2018,RE,Npoor
627,183,15,NA,18.9,MB,M,F,15,NA,5.628805171,319.8269594,2018,RE,Npoor
628,183,1,NA,18.9,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
628,183,2,NA,18.9,MB,M,F,15,NA,7.638301109,NA,2018,RE,Npoor
628,183,3,NA,18.9,MB,M,F,15,NA,9.17865248,32.72612336,2018,RE,Npoor
628,183,4,NA,18.9,MB,M,F,15,NA,13.34023574,239.1607286,2018,RE,Npoor
628,183,5,NA,20.2,MB,M,F,15,NA,11.25832291,11.28445782,2018,RE,Npoor
628,183,6,NA,20.2,MB,M,F,15,NA,18.62680942,26.26566854,2018,RE,Npoor
628,183,7,NA,20.2,MB,M,F,15,NA,20.85436882,87.3533805,2018,RE,Npoor
628,183,8,NA,20.2,MB,M,F,15,NA,15.10906903,18.09309582,2018,RE,Npoor
628,183,9,NA,20.2,MB,M,F,15,NA,10.6076727,4.174163308,2018,RE,Npoor
629,183,1,NA,20.2,MB,M,R,NA,1.6,NA,NA,2018,RE,Npoor
629,183,2,NA,20.2,MB,M,R,3.6,13.2,3.227589377,NA,2018,RE,Npoor
629,183,3,NA,20.2,MB,M,R,10.1,23.7,9.66850157,10.16716257,2018,RE,Npoor
629,183,4,NA,20.2,MB,M,F,15,NA,9.370843676,33.07522608,2018,RE,Npoor
629,183,5,NA,20.2,MB,M,F,9.4,NA,8.831459207,330.3327451,2018,RE,Npoor
630,183,1,NA,20.2,MB,M,N,NA,3.3,NA,NA,2018,RE,Nrich
630,183,2,NA,20.2,MB,M,N,1.1,1.7,0.609626327,NA,2018,RE,Nrich
630,183,3,NA,20.2,MB,M,N,7,4.8,2.171154392,97.12013454,2018,RE,Nrich
630,183,4,NA,20.2,MB,M,N,12.6,4.9,0.634790634,299.6726154,2018,RE,Nrich
630,183,5,NA,20.2,MB,M,N,11.9,21.1,4.065575872,336.9110967,2018,RE,Nrich
630,183,6,NA,20.2,MB,M,N,4.6,23.1,7.036300041,53.53978465,2018,RE,Nrich
630,183,7,NA,20.2,MB,M,N,2.2,1.7,1.563788465,254.7384976,2018,RE,Nrich
630,183,8,NA,20.2,MB,M,N,8.3,6.9,1.432740524,33.96009676,2018,RE,Nrich
630,183,9,NA,20.2,MB,M,N,4.3,10.7,2.687774986,92.42056174,2018,RE,Nrich
630,183,10,NA,20.2,MB,M,R,10.4,20.7,3.207498397,34.74714497,2018,RE,Nrich
631,183,1,NA,20.2,MB,M,R,NA,1.1,NA,NA,2018,RE,Nrich
631,183,2,NA,20.2,MB,M,F,15,NA,4.135329683,NA,2018,RE,Nrich
631,183,3,NA,20.2,MB,M,N,2.9,1.2,0.982752545,101.2068846,2018,RE,Nrich
631,183,4,NA,20.2,MB,M,R,9.6,4.4,6.164039643,306.536408,2018,RE,Nrich
631,183,5,NA,20.2,MB,M,F,15,NA,2.458613324,305.7994641,2018,RE,Nrich
631,183,6,NA,20.2,MB,M,N,9.3,3.8,2.159230176,341.5908021,2018,RE,Nrich
631,183,7,NA,20.2,MB,M,F,15,NA,0.20832156,241.1578791,2018,RE,Nrich
631,183,8,NA,20.2,MB,M,N,2,35.6,1.047532867,186.0968477,2018,RE,Nrich
631,183,9,NA,20.2,MB,M,N,7.1,83,1.245650764,315.2048846,2018,RE,Nrich
631,183,9,NA,20.2,MB,M,N,NA,27.3,NA,NA,2018,RE,Nrich
631,183,10,NA,20.2,MB,M,R,8.5,4.7,2.547346141,NA,2018,RE,Nrich
631,183,11,NA,20.2,MB,M,F,15,NA,3.016774944,58.81983505,2018,RE,Nrich
631,183,12,NA,20.2,MB,M,F,15,NA,3.629601459,55.2137618,2018,RE,Nrich
631,183,13,NA,20.2,MB,M,F,15,NA,4.472220718,111.0387566,2018,RE,Nrich
631,183,14,NA,20.2,MB,M,F,15,NA,1.446057403,41.62222222,2018,RE,Nrich
631,183,15,NA,20.7,MB,M,N,11.6,9.8,0.304813164,294.2950501,2018,RE,Nrich
631,183,15,NA,20.7,MB,M,N,NA,120.8,NA,NA,2018,RE,Nrich
632,183,1,NA,20.7,MB,F,N,NA,15.1,NA,NA,2018,RE,Nrich
632,183,2,NA,20.7,MB,F,N,1.7,6.1,0.262299706,NA,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,R,9.4,3,3.066965777,165.5405285,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,B,NA,3.1,NA,NA,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,R,NA,3.7,NA,NA,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,B,NA,1,NA,NA,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,R,NA,2,NA,NA,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,B,NA,1.6,NA,NA,2018,RE,Nrich
632,183,3,NA,20.6,MB,F,R,NA,93.8,NA,NA,2018,RE,Nrich
633,183,1,NA,20.6,MB,M,N,NA,24.3,NA,NA,2018,RE,Nrich
633,183,1,NA,20.6,MB,M,N,NA,1.9,NA,NA,2018,RE,Nrich
633,183,2,NA,20.6,MB,M,F,15,NA,5.725330867,NA,2018,RE,Nrich
633,183,3,NA,20.6,MB,M,F,15,NA,4.140855828,41.2673585,2018,RE,Nrich
633,183,4,NA,20.6,MB,M,R,5.7,4.2,0.481616371,280.2698696,2018,RE,Nrich
633,183,5,NA,20.6,MB,M,F,15,NA,4.600133963,65.52587029,2018,RE,Nrich
633,183,6,NA,20.6,MB,M,F,15,NA,4.99278844,19.34976461,2018,RE,Nrich
633,183,7,NA,20.6,MB,M,F,15,NA,3.861254404,294.5362138,2018,RE,Nrich
633,183,8,NA,20.6,MB,M,F,15,NA,2.742349455,39.89101509,2018,RE,Nrich
633,183,9,NA,20.6,MB,M,F,15,NA,2.089197818,92.26927381,2018,RE,Nrich
633,183,10,NA,20.6,MB,M,R,4.2,7.4,2.588270407,324.4439887,2018,RE,Nrich
633,183,11,NA,20.6,MB,M,R,12,1.2,2.918623182,22.29827187,2018,RE,Nrich
633,183,12,NA,20.6,MB,M,R,3.7,11.5,0.833585608,334.2117418,2018,RE,Nrich
633,183,13,NA,20.6,MB,M,F,15,NA,3.255443956,49.98134569,2018,RE,Nrich
633,183,14,NA,20.6,MB,M,R,3.5,4.5,0.534593769,358.2192625,2018,RE,Nrich
633,183,15,NA,20.2,MB,M,F,15,NA,3.744601472,268.3218915,2018,RE,Nrich
634,184,1,NA,20.2,MB,F,R,NA,600,NA,NA,2018,RE,Nrich
635,184,1,NA,20.2,MB,M,R,NA,35.2,NA,NA,2018,RE,Nrich
635,184,2,NA,16.9,MB,M,R,3.2,133.5,0.852693527,NA,2018,RE,Nrich
635,184,3,NA,17.4,MB,M,N,1.6,11.6,1.196863041,272.1994134,2018,RE,Nrich
635,184,4,NA,17.4,MB,M,F,15,NA,4.613260629,159.3531163,2018,RE,Nrich
635,184,5,NA,17.4,MB,M,R,4.8,1.7,0.92974663,208.6285316,2018,RE,Nrich
635,184,6,NA,17.4,MB,M,R,5.8,217.9,1.5576092,103.8469579,2018,RE,Nrich
635,184,7,NA,17.4,MB,M,R,14.2,24.3,3.95810964,90,2018,RE,Nrich
635,184,8,NA,17.4,MB,M,R,8.5,3.7,5.366041907,63.0684517,2018,RE,Nrich
635,184,9,NA,17.4,MB,M,R,9.6,110,1.736923513,347.1647412,2018,RE,Nrich
636,184,1,NA,17.4,MB,F,N,NA,15.3,NA,NA,2018,RE,Nrich
636,184,1,NA,17.4,MB,F,N,NA,70,NA,NA,2018,RE,Nrich
636,184,2,NA,17.4,MB,F,N,2.4,39.3,1.56297258,NA,2018,RE,Nrich
636,184,3,NA,17.4,MB,F,N,2,31.6,0.472339583,336.5674864,2018,RE,Nrich
636,184,4,NA,17.4,MB,F,N,1.7,60.6,0.412386758,4.549812869,2018,RE,Nrich
636,184,5,NA,17.4,MB,F,N,0.8,8.5,0.304813163,14.23189694,2018,RE,Nrich
636,184,6,NA,17.4,MB,F,N,2.5,17.8,2.352866596,49.89278589,2018,RE,Nrich
636,184,7,NA,17.4,MB,F,N,4,43.6,3.600135993,326.8844883,2018,RE,Nrich
636,184,8,NA,17.4,MB,F,R,4.3,4,4.682262143,275.4550881,2018,RE,Nrich
636,184,9,NA,17.4,MB,F,R,2.4,289.4,0.594016266,270.3505542,2018,RE,Nrich
637,184,1,NA,17.4,MB,M,R,NA,1.9,NA,NA,2018,RE,Npoor
637,184,2,NA,17.4,MB,M,F,15,NA,18.34657449,NA,2018,RE,Npoor
637,184,3,NA,17.9,MB,M,F,15,NA,22.83490554,357.4823614,2018,RE,Npoor
637,184,4,NA,17.9,MB,M,R,2,7.3,0.450416202,160.1522111,2018,RE,Npoor
637,184,5,NA,17.9,MB,M,F,15,NA,48.22747503,191.2597539,2018,RE,Npoor
638,184,1,NA,17.9,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
638,184,2,NA,17.9,MB,M,R,7.1,3.2,3.641268666,NA,2018,RE,Npoor
638,184,3,NA,17.9,MB,M,R,3.4,24.8,3.122189069,290.2021012,2018,RE,Npoor
638,184,4,NA,17.9,MB,M,F,15,NA,11.21802666,251.2935327,2018,RE,Npoor
638,184,5,NA,17.9,MB,M,R,1,48,0.29921576,278.2238277,2018,RE,Npoor
638,184,6,NA,17.9,MB,M,F,15,NA,18.01915914,327.496706,2018,RE,Npoor
638,184,7,NA,17.9,MB,M,F,15,NA,8.101516228,343.726301,2018,RE,Npoor
639,184,1,NA,17.9,MB,M,R,NA,1.2,NA,NA,2018,RE,Npoor
639,184,2,NA,17.9,MB,M,F,15,NA,26.54681534,NA,2018,RE,Npoor
639,184,3,NA,17.9,MB,M,F,15,NA,3.496486103,287.7097579,2018,RE,Npoor
639,184,4,NA,17.9,MB,M,F,15,NA,9.474422026,274.4394588,2018,RE,Npoor
639,184,5,NA,17.9,MB,M,F,15,NA,8.082740951,305.6355168,2018,RE,Npoor
639,184,6,NA,17.9,MB,M,R,10.4,3.1,7.201179929,127.1617875,2018,RE,Npoor
639,184,7,NA,17.9,MB,M,F,15,NA,20.78529455,77.68397144,2018,RE,Npoor
639,184,8,NA,17.9,MB,M,F,15,NA,6.74301364,292.5438114,2018,RE,Npoor
639,184,9,NA,17.9,MB,M,R,10.9,29.4,13.09656933,34.29740383,2018,RE,Npoor
639,184,10,NA,17.9,MB,M,F,15,NA,18.15098921,241.0144543,2018,RE,Npoor
639,184,11,NA,17.9,MB,M,F,15,NA,10.72452664,322.5156856,2018,RE,Npoor
639,184,12,NA,17.9,MB,M,F,15,NA,8.25464639,27.34220287,2018,RE,Npoor
639,184,13,NA,17.9,MB,M,R,2.7,1.3,1.027868621,5.748460024,2018,RE,Npoor
639,184,14,NA,17.9,MB,M,F,15,NA,6.787750421,47.33020622,2018,RE,Npoor
639,184,15,NA,17.9,MB,M,R,3.4,4.6,0.609626327,18.50557743,2018,RE,Npoor
640,184,1,NA,17.9,MB,M,R,NA,45.1,NA,NA,2018,RE,Nrich
640,184,2,NA,17.9,MB,M,F,15,NA,3.923551882,NA,2018,RE,Nrich
640,184,3,NA,17.9,MB,M,F,15,NA,1.54936744,5.615889735,2018,RE,Nrich
640,184,4,NA,18.3,MB,M,R,5.2,16.2,1.74271099,125.0818069,2018,RE,Nrich
640,184,5,NA,18.3,MB,M,F,15,NA,2.475511793,353.7284757,2018,RE,Nrich
640,184,6,NA,18.3,MB,M,R,13.4,2.1,1.652937517,357.94415,2018,RE,Nrich
640,184,6,NA,18.3,MB,M,B,NA,55,NA,NA,2018,RE,Nrich
640,184,6,NA,18.3,MB,M,R,NA,6.7,NA,NA,2018,RE,Nrich
640,184,7,NA,18.3,MB,M,R,7.1,147.7,1.477477251,NA,2018,RE,Nrich
640,184,8,NA,18.3,MB,M,R,2.2,2.2,0.786170811,93.89255245,2018,RE,Nrich
640,184,9,NA,18.3,MB,M,R,10.1,0.8,1.631635738,326.7645431,2018,RE,Nrich
640,184,9,NA,18.3,MB,M,B,NA,21.8,NA,NA,2018,RE,Nrich
640,184,10,NA,18.3,MB,M,F,15,NA,3.909471163,NA,2018,RE,Nrich
640,184,11,NA,18.3,MB,M,R,7.2,44.4,0.786899116,333.1252226,2018,RE,Nrich
640,184,12,NA,18.3,MB,M,N,1.9,47.1,0.825769965,68.03072911,2018,RE,Nrich
640,184,13,NA,18.3,MB,M,N,2.5,3.8,0.412386758,266.5942801,2018,RE,Nrich
640,184,14,NA,18.3,MB,M,N,4.6,50,0.92974663,341.1919133,2018,RE,Nrich
640,184,15,NA,18.3,MB,M,R,10.4,5.6,0.655749264,288.1230069,2018,RE,Nrich
641,184,1,NA,18.3,MB,F,N,NA,41.9,NA,NA,2018,RE,Nrich
641,184,2,NA,18.3,MB,F,N,3.2,15.8,4.685653827,NA,2018,RE,Nrich
641,184,3,NA,18.3,MB,F,N,3,27.7,2.652096807,23.40756343,2018,RE,Nrich
641,184,4,NA,18.3,MB,F,F,15,NA,14.46501418,60.59928814,2018,RE,Nrich
641,184,5,NA,18.3,MB,F,F,15,NA,11.66436697,41.91436604,2018,RE,Nrich
641,184,6,NA,18.3,MB,F,N,9.8,7.2,4.138504693,331.837808,2018,RE,Nrich
641,184,7,NA,18.3,MB,F,R,8.5,8.4,6.415125222,280.01963,2018,RE,Nrich
641,184,8,NA,18.3,MB,F,F,15,NA,24.092074,42.86194003,2018,RE,Nrich
641,184,9,NA,18.3,MB,F,R,0.8,10.2,0.131149853,350.5711032,2018,RE,Nrich
641,184,10,NA,18.3,MB,F,R,4.7,4.6,10.17222612,293.7955856,2018,RE,Nrich
641,184,11,NA,18.3,MB,F,N,9.1,140.4,15.52319035,359.5178273,2018,RE,Nrich
641,184,11,NA,18.3,MB,F,N,NA,165.7,NA,NA,2018,RE,Nrich
641,184,11,NA,18.3,MB,F,N,NA,46,NA,NA,2018,RE,Nrich
641,184,11,NA,18.3,MB,F,N,NA,48.3,NA,NA,2018,RE,Nrich
642,184,1,NA,18.3,MB,F,N,NA,64,NA,NA,2018,RE,Nrich
642,184,1,NA,18.3,MB,F,N,NA,18.8,NA,NA,2018,RE,Nrich
642,184,1,NA,18.3,MB,F,N,NA,16.7,NA,NA,2018,RE,Nrich
642,184,2,NA,18.3,MB,F,N,1.3,48.6,0.364592846,NA,2018,RE,Nrich
642,184,3,NA,18.3,MB,F,N,1.2,31.5,0.533850327,303.5341655,2018,RE,Nrich
642,184,4,NA,18.3,MB,F,N,1.4,60.7,1.093778539,200.9307008,2018,RE,Nrich
642,184,5,NA,18.3,MB,F,N,1,23.8,0.262299706,319.7375315,2018,RE,Nrich
642,184,6,NA,18.3,MB,F,N,1,83.6,0.434230878,108.2632283,2018,RE,Nrich
642,184,6,NA,18.3,MB,F,N,NA,24.1,NA,NA,2018,RE,Nrich
642,184,7,NA,18.3,MB,F,N,1.3,40,0.573363231,NA,2018,RE,Nrich
642,184,8,NA,18.3,MB,F,N,2.6,32.8,1.657975653,88.4475314,2018,RE,Nrich
642,184,9,NA,18.3,MB,F,N,1.3,77.9,0.491376273,260.4856218,2018,RE,Nrich
642,184,10,NA,18.3,MB,F,N,2.5,3,0.466198147,42.41614788,2018,RE,Nrich
642,184,11,NA,19,MB,F,N,2,8.3,0.62177908,136.1348732,2018,RE,Nrich
643,184,1,NA,19,MB,F,R,NA,37.2,NA,NA,2018,RE,Npoor
643,184,2,NA,19,MB,F,R,2.5,3.4,1.902702747,NA,2018,RE,Npoor
643,184,3,NA,19,MB,F,R,6.1,4.2,3.349271566,61.08107206,2018,RE,Npoor
643,184,4,NA,19,MB,F,R,2.7,7.1,1.896474646,8.956718024,2018,RE,Npoor
643,184,4,NA,19,MB,F,O,NA,17.6,NA,NA,2018,RE,Npoor
643,184,4,NA,19,MB,F,R,NA,16,NA,NA,2018,RE,Npoor
643,184,5,NA,19,MB,F,R,5.2,6.4,3.798665845,NA,2018,RE,Npoor
643,184,5,NA,19.7,MB,F,O,NA,4.7,NA,NA,2018,RE,Npoor
643,184,6,NA,19.7,MB,F,R,9,4.1,8.213697372,NA,2018,RE,Npoor
643,184,6,NA,19.7,MB,F,O,NA,12.9,NA,NA,2018,RE,Npoor
643,184,7,NA,19.7,MB,F,R,6,2.2,6.601059012,NA,2018,RE,Npoor
643,184,8,NA,19.7,MB,F,R,9.2,17.1,5.052396307,41.88329049,2018,RE,Npoor
643,184,9,NA,19.7,MB,F,R,1.5,3.4,0.131149853,342.3533541,2018,RE,Npoor
643,184,9,NA,19.7,MB,F,O,NA,1.9,NA,NA,2018,RE,Npoor
643,184,10,NA,19.7,MB,F,R,7,4.7,7.875634865,NA,2018,RE,Npoor
643,184,11,NA,19.7,MB,F,R,4,11.1,7.572286755,289.5085867,2018,RE,Npoor
643,184,12,NA,19.7,MB,F,R,1.6,4.5,2.294236442,4.463527973,2018,RE,Npoor
643,184,12,NA,19.7,MB,F,O,NA,9.3,NA,NA,2018,RE,Npoor
643,184,13,NA,19.7,MB,F,R,2,2.8,0.62177908,NA,2018,RE,Npoor
643,184,14,NA,19.7,MB,F,R,1.5,2.5,0.55552416,63.46646781,2018,RE,Npoor
643,184,15,NA,19.7,MB,F,R,8.1,4.3,8.41500898,43.43335159,2018,RE,Npoor
644,184,1,NA,19.7,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
644,184,2,NA,19.7,MB,M,F,15,NA,23.00338789,NA,2018,RE,Npoor
644,184,3,NA,19.7,MB,M,F,15,NA,11.4347135,302.2441679,2018,RE,Npoor
644,184,4,NA,19.7,MB,M,F,15,NA,7.016908337,11.88570904,2018,RE,Npoor
645,184,1,NA,19.7,MB,M,SF,NA,NA,NA,NA,2018,RE,Npoor
645,184,2,NA,19.7,MB,M,F,15,NA,37.54999764,NA,2018,RE,Npoor
645,184,3,NA,19.7,MB,M,F,15,NA,18.43080421,313.0512009,2018,RE,Npoor
645,184,4,NA,22.6,MB,M,R,13.6,4.9,18.9754224,46.15481926,2018,RE,Npoor
645,184,5,NA,22.6,MB,M,F,15,NA,29.82515611,322.8463756,2018,RE,Npoor
645,184,6,NA,22.6,MB,M,R,7.8,77.5,7.686238986,72.43523736,2018,RE,Npoor
645,184,7,NA,22.6,MB,M,F,15,NA,17.49850324,316.6879866,2018,RE,Npoor
